SG32	SG ISSUER	SG WTI X3 DAILY LONG	GB00BF9B2Z79	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG33	SG ISSUER	SG WTI X3 DAILY SHORT	GB00BF9B3091	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG34	SG ISSUER	SG WTI X5 DAILY LONG	GB00BF9B3109	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG35	SG ISSUER	SG WTI X5 DAILY SHORT	GB00BF9B3216	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG36	SG ISSUER	SG COPPER X2 DAILY LONG	GB00BF9B3323	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG37	SG ISSUER	SG COPPER X2 DAILY SHORT	GB00BF9B3430	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG38	SG ISSUER	SG COPPER X3 DAILY LONG	GB00BF9B3547	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG39	SG ISSUER	SG COPPER X3 DAILY SHORT	GB00BF9B3653	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG40	SG ISSUER	SG COPPER X5 DAILY LONG	GB00BF9B3760	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG41	SG ISSUER	SG COPPER X5 DAILY SHORT	GB00BF9B3877	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG42	SG ISSUER	SG GOLD X5 DAILY LONG	GB00BF9B3984	ETNS			16/03/2018	31/12/9999	Luxembourg	GBP	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG43	SG ISSUER	SG GOLD X5 DAILY SHORT	GB00BF9B3B01	ETNS			16/03/2018	31/12/9999	Luxembourg	GBP	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG44	SG ISSUER	SG GOLD X2 DAILY LONG	GB00BF9B3C18	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG45	SG ISSUER	SG GOLD X2 DAILY SHORT	GB00BF9B3D25	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG46	SG ISSUER	SG GOLD X3 DAILY LONG	GB00BF9B3F49	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG47	SG ISSUER	SG GOLD X3 DAILY SHORT	GB00BF9B3G55	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG48	SG ISSUER	SG GOLD X5 DAILY LONG	GB00BF9B3H62	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG49	SG ISSUER	SG GOLD X5 DAILY SHORT	GB00BF9B3J86	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG50	SG ISSUER	SG SILVER X5 DAILY LONG	GB00BF9B3K91	ETNS			16/03/2018	31/12/9999	Luxembourg	GBP	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG51	SG ISSUER	SG SILVER X5 DAILY SHORT	GB00BF9B3L09	ETNS			16/03/2018	31/12/9999	Luxembourg	GBP	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG52	SG ISSUER	SG SILVER X2 DAILY LONG	GB00BF9B3M16	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG53	SG ISSUER	SG SILVER X2 DAILY SHORT	GB00BF9B3N23	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG54	SG ISSUER	SG SILVER X3 DAILY LONG	GB00BF9B3P47	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG55	SG ISSUER	SG SILVER X3 DAILY SHORT	GB00BF9B3Q53	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG56	SG ISSUER	SG SILVER X5 DAILY LONG	GB00BF9B3R60	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG57	SG ISSUER	SG SILVER X5 DAILY SHORT	GB00BF9B3S77	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG58	SG ISSUER	SG EURUSD X3 DAILY LONG	GB00BF9B5039	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG59	SG ISSUER	SG EURUSD X3 DAILY SHORT	GB00BF9B5146	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG60	SG ISSUER	SG EURUSD X5 DAILY LONG	GB00BF9B3T84	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG61	SG ISSUER	SG EURUSD X5 DAILY SHORT	GB00BF9B3V07	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG62	SG ISSUER	SG GBPUSD X3 DAILY LONG	GB00BF9B5252	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG63	SG ISSUER	SG GBPUSD X3 DAILY SHORT	GB00BF9B5369	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG64	SG ISSUER	SG GBPUSD X5 DAILY LONG	GB00BF9B3W14	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG65	SG ISSUER	SG GBPUSD X5 DAILY SHORT	GB00BF9B3X21	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG66	SG ISSUER	SG JPYUSD X3 DAILY LONG	GB00BF9B5476	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG67	SG ISSUER	SG JPYUSD X3 DAILY SHORT	GB00BF9B5583	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG68	SG ISSUER	SG JPYUSD X5 DAILY LONG	GB00BF9B3Y38	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG69	SG ISSUER	SG JPYUSD X5 DAILY SHORT	GB00BF9B3Z45	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG70	SG ISSUER	SG EURO STOXX X3 DAILY LONG	GB00BF9B4065	ETNS			16/03/2018	31/12/9999	Luxembourg	EUR	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG71	SG ISSUER	SG EURO STOXX X3 DAILY SHORT	GB00BF9B4172	ETNS			16/03/2018	31/12/9999	Luxembourg	EUR	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG72	SG ISSUER	SG EURO STOXX X5 DAILY LONG	GB00BF9B4289	ETNS			16/03/2018	31/12/9999	Luxembourg	EUR	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG73	SG ISSUER	SG EURO STOXX X5 DAILY SHORT	GB00BF9B4396	ETNS			16/03/2018	31/12/9999	Luxembourg	EUR	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG74	SG ISSUER	SG EURO STOXX X5 DAILY LONG	GB00BF9B4404	ETNS			16/03/2018	31/12/9999	Luxembourg	GBP	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG75	SG ISSUER	SG EURO STOXX X5 DAILY SHORT	GB00BF9B4511	ETNS			16/03/2018	31/12/9999	Luxembourg	GBP	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG76	SG ISSUER	SG DAX X5 DAILY LONG	GB00BF9B4628	ETNS			16/03/2018	31/12/9999	Luxembourg	GBP	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG77	SG ISSUER	SG DAX X5 DAILY SHORT	GB00BF9B4735	ETNS			16/03/2018	31/12/9999	Luxembourg	GBP	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG78	SG ISSUER	SG DAX X3 DAILY LONG	GB00BF9B4842	ETNS			16/03/2018	31/12/9999	Luxembourg	EUR	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG79	SG ISSUER	SG DAX X3 DAILY SHORT	GB00BF9B4958	ETNS			16/03/2018	31/12/9999	Luxembourg	EUR	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG80	SG ISSUER	SG DAX X5 DAILY LONG	GB00BF9B4B75	ETNS			16/03/2018	31/12/9999	Luxembourg	EUR	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG81	SG ISSUER	SG DAX X5 DAILY SHORT	GB00BF9B4C82	ETNS			16/03/2018	31/12/9999	Luxembourg	EUR	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG82	SG ISSUER	SG FTSE X2 DAILY LONG	GB00BF9B4D99	ETNS			16/03/2018	31/12/9999	Luxembourg	GBP	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG83	SG ISSUER	SG FTSE X2 DAILY SHORT	GB00BF9B4F14	ETNS			16/03/2018	31/12/9999	Luxembourg	GBP	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG84	SG ISSUER	SG FTSE X3 DAILY LONG	GB00BF9B4G21	ETNS			16/03/2018	31/12/9999	Luxembourg	GBP	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG85	SG ISSUER	SG FTSE X3 DAILY SHORT	GB00BF9B4H38	ETNS			16/03/2018	31/12/9999	Luxembourg	GBP	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG86	SG ISSUER	SG FTSE X5 DAILY LONG	GB00BF9B4J51	ETNS			16/03/2018	31/12/9999	Luxembourg	GBP	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG87	SG ISSUER	SG FTSE X5 DAILY SHORT	GB00BF9B4K66	ETNS			16/03/2018	31/12/9999	Luxembourg	GBP	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG88	SG ISSUER	SG S&P X5 DAILY LONG	GB00BF9B4L73	ETNS			16/03/2018	31/12/9999	Luxembourg	GBP	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG89	SG ISSUER	SG S&P X5 DAILY SHORT	GB00BF9B4M80	ETNS			16/03/2018	31/12/9999	Luxembourg	GBP	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG90	SG ISSUER	SG S&P X3 DAILY LONG	GB00BF9B4N97	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG91	SG ISSUER	SG S&P X3 DAILY SHORT	GB00BF9B4P12	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG92	SG ISSUER	SG S&P X5 DAILY LONG	GB00BF9B4Q29	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG93	SG ISSUER	SG S&P X5 DAILY SHORT	GB00BF9B4R36	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
